diameter,center_lon,center_lat,counted on,VID,sfs_depth,d/D,age,x,y,radius (m)
5.8069427764722255,31.0928814405159,-85.48687701791344,sfs,,0.21694769625446497,0.037,40000000,-1262.0174758752617,-2007.0577134136129,2.9034713882361127
3.010639533323664,31.104245299787618,-85.48611718272775,sfs,,0.1293498259728949,0.043,17000000,-1235.111134256135,-1983.7710517457253,1.505319766661832
6.762349016154338,31.11079932360325,-85.48584144636999,sfs,,0.29171212758501497,0.043,46000000,-1219.5451251682455,-1975.2701810120773,3.381174508077169
6.015753321560299,31.106515964244874,-85.48548861046005,sfs,,0.19548888568078837,0.032,40000000,-1229.8633604392578,-1964.6627049143085,3.0078766607801497
6.468769682349706,31.104419956941285,-85.48557722152918,sfs,,0.24886559658898477,0.038,46000000,-1234.8417220645572,-1967.3945225306306,3.234384841174853
5.5545785543954,31.099506861869898,-85.48539044244758,sfs,,0.14558917886370182,0.026,40000000,-1246.6190543919688,-1961.8370415414831,2.7772892771977
6.424830261633694,31.109459455401467,-85.48426658107543,sfs,,0.13002990351105836,0.02,46000000,-1223.168425404778,-1927.5453318097425,3.212415130816847
6.1594978574369765,31.11589967990377,-85.48407377974972,sfs,,0.09019095078201644,0.015,46000000,-1207.8448069039482,-1921.5629798121622,3.0797489287184883
8.524997994606993,31.113244933746767,-85.48373853409824,sfs,,0.2814303443337849,0.033,59000000,-1214.2728355973886,-1911.453536597162,4.262498997303497
6.696468400700523,31.099864291423962,-85.4859142751273,sfs,,0.2390585247812851,0.036,46000000,-1245.6217169276372,-1977.7130059886824,3.3482342003502614
4.33287018814286,31.09636011976509,-85.48560147402596,sfs,,0.10339910792663431,0.024,30000000,-1254.071050244769,-1968.3044172431703,2.16643509407143
4.1584909561907635,31.09453000855969,-85.48510249876632,sfs,,0.06667061840289534,0.016,30000000,-1258.577668334214,-1953.2144458057924,2.0792454780953817
4.4647018197882415,31.09452984606682,-85.48483903509167,sfs,,0.12327733737674862,0.028,30000000,-1258.6513443109507,-1945.2256806329144,2.2323509098941208
6.648529332660522,31.09329858155387,-85.48467780854837,sfs,,0.19379491388099268,0.029,46000000,-1261.635377839179,-1940.363950456508,3.324264666330261
8.955770344906346,31.073968922262118,-85.48622586678815,sfs,,0.48570042486517195,0.054,59000000,-1307.3302369767675,-1987.7362047532677,4.477885172453173
7.03202122972928,31.084318903186674,-85.48673375785717,sfs,,0.23377332641302928,0.033,53000000,-1282.4880117231135,-2002.9033064133073,3.51601061486464
5.089427894590644,31.08159048581063,-85.48723576871862,sfs,,0.11270884077384835,0.022,35000000,-1288.8550477556448,-2018.1863268131235,2.544713947295322
4.671663693988722,31.075585473630888,-85.48728960844292,sfs,,0.18501793276755052,0.04,35000000,-1303.1661212135373,-2019.9542595258629,2.335831846994361
5.5545785817150435,31.082369815401,-85.4860251839857,sfs,,0.13195888653535803,0.024,40000000,-1287.3402609629848,-1981.4614781513346,2.7772892908575217
6.107186395527893,31.08181233574967,-85.48645435631437,sfs,,0.14926421471136564,0.024,46000000,-1288.5483738738005,-1994.4873454604283,3.0535931977639463
19.21028235204087,31.082698188384324,-85.48480284383237,sfs,,0.645586521194673,0.034,128000000,-1286.904277891512,-1944.3902902973518,9.605141176020435
5.574765793472231,31.078755580739095,-85.48483832927333,sfs,,0.08070365746789321,0.014,40000000,-1296.3053370086232,-1945.554878087676,2.7873828967361156
6.703839033965552,31.076019360891653,-85.48533506630037,sfs,,0.1841745900001115,0.027,46000000,-1302.6937634334338,-1960.6788038690192,3.351919516982776
3.754404727652447,31.081476873657294,-85.4857715653166,sfs,,0.1763553249893448,0.047,21000000,-1289.5434835885294,-1973.7912629763518,1.8772023638262234
3.8313793704657315,31.071365711021667,-85.48577877708955,sfs,,0.11603693185497832,0.03,26000000,-1313.6721169682187,-1974.2389143165617,1.9156896852328658
3.8624082441351093,31.06855930491059,-85.48740276416882,sfs,,0.15347139047571545,0.04,30000000,-1319.8957111839431,-2023.5456918135708,1.9312041220675547
8.11412821697392,31.06986581419917,-85.48721104795943,sfs,,0.3293094290411318,0.041,53000000,-1316.8346228405228,-2017.7025119130356,4.05706410848696
6.837628623487318,31.098758271733473,-85.48777511395792,sfs,,0.14700157937477343,0.021,46000000,-1247.7477250539175,-2034.1615584616302,3.418814311743659
3.7167189021961184,31.08518478925401,-85.48735726583735,sfs,,0.12641336692286131,0.034,26000000,-1280.245457426077,-2021.7900371456356,1.8583594510980592
3.1030991062866233,31.065912285961403,-85.48656290074915,sfs,,0.08338748939695506,0.027,23000000,-1326.4569552731396,-1998.14032961247,1.5515495531433117
2.6552292457263795,31.067068882447128,-85.4863368056162,sfs,,0.11324396939926373,0.043,13000000,-1323.7633438465639,-1991.2580193199751,1.3276146228631898
4.556949134168776,31.076383479253167,-85.48487492894925,sfs,,0.06888947809966339,0.015,35000000,-1301.9570975290396,-1946.7182696674895,2.278474567084388
6.413525747547057,31.075520160435552,-85.48407161068026,sfs,,0.23449960990183172,0.037,46000000,-1304.2493699622412,-1922.3796288406288,3.2067628737735285
3.5352739979063195,31.06464754291836,-85.48506783120615,sfs,,0.09338128726267314,0.026,26000000,-1329.914241005677,-1952.8361418199388,1.7676369989531597
5.4371338365283,31.06359724929875,-85.48452657050018,sfs,,0.14393036675483017,0.026,40000000,-1332.580593001545,-1936.4483951737222,2.71856691826415
3.873662981131665,31.061534558633724,-85.4847700786025,sfs,,0.1030228513518523,0.027,30000000,-1337.4326613152084,-1943.8799405373861,1.9368314905658326
7.2095207560961265,31.059971218576518,-85.48428432601365,sfs,,0.19616121549097443,0.027,53000000,-1341.308434854123,-1929.1874198175722,3.6047603780480633
3.9550688704012504,31.065703967997475,-85.4875347951972,sfs,,0.09152731014637538,0.023,30000000,-1326.668893593951,-2027.6148688583457,1.9775344352006252
2.65426562745257,31.061705009745552,-85.4874775951119,sfs,,0.05047797310544411,0.019,18000000,-1336.225742670642,-2025.973087602303,1.327132813726285
3.460073643877422,31.058770633870054,-85.48737754845412,sfs,,0.09209171344809874,0.027,26000000,-1343.2558154538647,-2023.007879414104,1.730036821938711
3.7841411045124507,31.058760075528134,-85.48717428510153,sfs,,0.08367148158595228,0.022,26000000,-1343.341382246175,-2016.8447930297493,1.8920705522562253
5.996960294619951,31.056527033701663,-85.4871339321032,sfs,,0.15442511777837353,0.026,40000000,-1348.680998176248,-2015.673507598388,2.9984801473099756
3.6315940360045356,31.087330537876255,-85.49051645824989,sfs,,0.07075258613258484,0.019,26000000,-1274.235523247803,-2117.5355415373742,1.8157970180022678
3.0552065851945196,31.088871410316425,-85.49032658838486,sfs,,0.09815837242240377,0.032,23000000,-1270.615397932978,-2111.744184237744,1.5276032925972598
3.520773568283114,31.08412586523508,-85.49002547627346,sfs,,0.1361522808583686,0.039,26000000,-1282.01487565254,-2102.7192265515796,1.760386784141557
7.301534048308603,31.085035428044563,-85.48970119580316,sfs,,0.2167958220707078,0.03,53000000,-1279.9380331392117,-2092.866109418447,3.6507670241543013
7.461579347491965,31.054605335018554,-85.48692262399886,sfs,,0.26665970858994115,0.036,53000000,-1353.32904877788,-2009.3114158462254,3.7307896737459827
4.69129543005843,31.053969188894392,-85.48667217102978,sfs,,0.187397457150837,0.04,35000000,-1354.9218753015252,-2001.732196565311,2.345647715029215
2.9675592082045648,31.054724698352207,-85.4865818972412,sfs,,0.14372005980931135,0.048,15000000,-1353.1461922173185,-1998.977126631479,1.4837796041022824
3.80139891168189,31.05731835283835,-85.48633422407775,sfs,,0.1463983695839488,0.039,26000000,-1347.0312111745304,-1991.4062834713072,1.900699455840945
6.51061458895297,31.05000888225153,-85.4860728020803,sfs,,0.23048255993398925,0.035,46000000,-1364.552203307414,-1983.6518961020024,3.255307294476485
7.280845132201223,31.046474552213542,-85.48590573024804,sfs,,0.3015634731091268,0.041,53000000,-1373.0371434937333,-1978.6701375749014,3.6404225661006113
8.158160904901852,31.043748676585107,-85.485933744154,sfs,,0.19698525137846445,0.024,59000000,-1379.5337931854674,-1979.5848421663668,4.079080452450926
6.96901326206604,31.047019075695932,-85.48552413498075,sfs,,0.2753198629397957,0.04,46000000,-1371.8533731874056,-1967.0864618609778,3.48450663103302
7.404474077510313,31.04491137132719,-85.48530917252587,sfs,,0.16300416772082826,0.022,53000000,-1376.9491735915472,-1960.6188041864054,3.7022370387551566
8.95890636399366,31.047509479623262,-85.48437793494024,sfs,,0.33535158899849193,0.037,59000000,-1371.0302173876437,-1932.3198549892588,4.47945318199683
5.759379310897799,31.043231903927342,-85.48680648445352,sfs,,0.1674673600718961,0.029,40000000,-1380.5006521404405,-2006.0603331439106,2.8796896554488995
4.740934677659998,31.034309486535182,-85.4861284262559,sfs,,0.11115592388159712,0.023,35000000,-1401.9995381418453,-1985.7163560700128,2.370467338829999
6.328993633400957,31.03183116967933,-85.48629101018538,sfs,,0.18816676678852673,0.03,46000000,-1407.863034191913,-1990.7067681387632,3.1644968167004786
9.702950226851643,31.03507396952058,-85.48545585030544,sfs,,0.4816527463081002,0.05,68000000,-1400.3834110602336,-1965.3040170092945,4.851475113425821
7.774725086005632,31.038024768076177,-85.48504385780959,sfs,,0.27868566517918225,0.036,53000000,-1393.467644802163,-1952.7399489620284,3.887362543002816
8.700082772450076,31.04109266606778,-85.48423342793299,sfs,,0.21184462302426255,0.024,59000000,-1386.393126800521,-1928.0920596465564,4.350041386225038
4.020385214885222,31.038492661352322,-85.48442876511209,sfs,,0.07526780480111483,0.019,30000000,-1392.5401098853445,-1934.0778901352437,2.010192607442611
6.975949119765161,31.05705352344278,-85.48364263835262,sfs,,0.21401789668652782,0.031,46000000,-1348.4650948602784,-1909.798496180559,3.4879745598825806
4.142540550482283,31.059606972026806,-85.48339847816963,sfs,,0.11713616580436792,0.028,30000000,-1342.440746508197,-1902.3353210250732,2.0712702752411416
9.793607512493185,31.056850505444167,-85.48314983562074,sfs,,0.24429414399855887,0.025,68000000,-1349.096711984621,-1894.860545254467,4.896803756246593
3.767863478419089,31.059135263161078,-85.48307858151072,sfs,,0.04505072800020571,0.012,26000000,-1343.6620468289113,-1892.6464649705908,1.8839317392095445
27.07867681113042,31.049340587222684,-85.48359970524915,sfs,,1.6540783838127027,0.061,214000000,-1366.8939082246443,-1908.6788739476883,13.53933840556521
4.642176039705705,31.039830464608308,-85.48384311452949,sfs,,0.06424931311903492,0.014,35000000,-1389.5262682892735,-1916.2875293169186,2.3210880198528523
3.6327628086754347,31.025547894037175,-85.48611724276837,sfs,,0.12178932996448566,0.034,26000000,-1422.911159811866,-1985.592564240234,1.8163814043377173
14.623972406704116,31.026634738991532,-85.48592701625452,sfs,,0.6273504362598032,0.043,95000000,-1420.3773071555504,-1979.7976836176408,7.311986203352058
6.304422972549941,31.032265281334734,-85.48521367981641,sfs,,0.16972358785460528,0.027,46000000,-1407.1622056331007,-1958.0295748989383,3.1522114862749704
6.646578632391893,31.024477521677845,-85.48522461576138,sfs,,0.21457195659058925,0.032,46000000,-1425.7467237777096,-1958.553093393753,3.3232893161959467
13.687116924295486,31.030249229304527,-85.48459833433976,sfs,,0.5691097324570364,0.042,95000000,-1412.1661961067728,-1939.4206597074074,6.843558462147743
4.344440835649688,31.03259373758013,-85.4835014065368,sfs,,0.07654922518304375,0.018,30000000,-1406.9104931654456,-1906.1023766750789,2.172220417824844
5.365537563815897,31.031187943971737,-85.48400005178665,sfs,,0.06441679411636869,0.012,40000000,-1410.1117668898883,-1921.25663206491,2.6827687819079484
2.6518692531022374,31.033408601508512,-85.48411034629801,sfs,,0.0771533683710004,0.029,18000000,-1404.7757989879244,-1924.5465791573959,1.3259346265511187
2.6217577775651932,31.034220369688693,-85.48400100335454,sfs,,0.05743967731814337,0.022,18000000,-1402.871676743403,-1921.2112798944636,1.3108788887825966
7.776710981040989,31.02473832572297,-85.48405420314636,sfs,,0.24060811847539298,0.031,53000000,-1425.4929024461048,-1923.0576913412413,3.8883554905204947
5.173619925668939,31.02268608819158,-85.48350801681569,sfs,,0.16284498010463722,0.031,35000000,-1430.565105564165,-1906.5473692309395,2.5868099628344696
4.938082765327925,31.02464985698496,-85.48306322779644,sfs,,0.120316583436761,0.024,35000000,-1426.01630873494,-1893.01180049003,2.4690413826639626
10.973756128148043,31.003722370664892,-85.48512086908123,sfs,,0.5032291932302542,0.046,68000000,-1475.3190716454133,-1955.9311164549626,5.486878064074022
5.291275561774889,31.01898705133867,-85.48646792643808,sfs,,0.22234384695548215,0.042,40000000,-1438.4560261518668,-1996.3892045832745,2.6456377808874443
5.463216704260198,31.024924782884156,-85.48641638232796,sfs,,0.15475505078211427,0.028,40000000,-1424.3039181101205,-1994.6784273410356,2.731608352130099
5.311835856040876,31.034728468699644,-85.48751575632242,sfs,,0.1413113086400699,0.027,40000000,-1400.570020674421,-2027.7724618776772,2.655917928020438
8.654375904624143,31.06598165417786,-85.48525061756838,sfs,,0.3053126529939618,0.035,59000000,-1326.6762383913906,-1958.3477479803855,4.327187952312071
6.047526087024556,31.016999958816676,-85.48668792393218,sfs,,0.25476578795769456,0.042,40000000,-1443.1273352465998,-2003.109712275713,3.023763043512278
3.9372626081795317,31.01502571838349,-85.48687777000916,sfs,,0.08563830007460638,0.022,30000000,-1447.7771692432807,-2008.9158138241419,1.9686313040897658
3.58325993731564,31.009271756642754,-85.48671109680517,sfs,,0.11367568519926863,0.032,26000000,-1461.559596970586,-2004.0076319326217,1.79162996865782
5.223673262793014,31.009598601655046,-85.48626490234291,sfs,,0.17915676240136236,0.034,40000000,-1460.9238491155472,-1990.4699724743227,2.611836631396507
4.13794727522613,31.00872229649301,-85.48565613645403,sfs,,0.12218897768161696,0.03,30000000,-1463.2118357801312,-1972.033481563305,2.068973637613065
7.465713293206273,31.020794118343563,-85.48464979796958,sfs,,0.2445191640745179,0.033,53000000,-1434.7205646453122,-1941.2152874812887,3.7328566466031363
6.901998676501453,31.01073046726425,-85.4840496425459,sfs,,0.23578172158977395,0.034,46000000,-1458.9370843978447,-1923.2708937389305,3.4509993382507265
6.387151088613639,31.010130678830006,-85.4833437885505,sfs,,0.2765870825842285,0.043,46000000,-1460.5968102592233,-1901.883469400542,3.1935755443068197
8.05703659877533,31.013647958470425,-85.48309254702728,sfs,,0.35671893300695956,0.044,53000000,-1452.2788681098818,-1894.176283480991,4.028518299387665
10.358174431495122,30.9860777890674,-85.48705861189,sfs,,0.26631932310192497,0.026,68000000,-1516.7841881627191,-2015.1457749681265,5.179087215747561
4.2702806337833845,30.98974991443155,-85.48610895186341,sfs,,0.19735217569632368,0.046,29000000,-1508.33979609181,-1986.2540012967766,2.1351403168916923
3.709160154005883,30.993583996809598,-85.48613771587996,sfs,,0.12187240962612123,0.033,26000000,-1499.1808792230336,-1987.025859615729,1.8545800770029415
3.1731211956773557,30.993268394795766,-85.48591285741206,sfs,,0.07192050413959805,0.023,23000000,-1500.008566428501,-1980.2160357033883,1.5865605978386779
9.17754162189182,30.995745584438378,-85.485541552585,sfs,,0.28543034877111495,0.031,59000000,-1494.219552961186,-1968.8929699138291,4.58877081094591
14.568896246919815,30.994651305555507,-85.48515321301156,sfs,,0.5625237209669649,0.039,95000000,-1496.959679272726,-1957.1463808066655,7.284448123459907
4.6358343075712485,31.002866960291882,-85.48469738347373,sfs,,0.08769446626502031,0.019,35000000,-1477.4990930827728,-1943.112324140586,2.3179171537856242
4.274186948855811,30.999553888558633,-85.48489791606214,sfs,,0.07021564193019003,0.016,30000000,-1485.341825055934,-1949.2781847270667,2.1370934744279055
7.654041391276106,31.000307870461658,-85.48445794445618,sfs,,0.13470522051920852,0.018,53000000,-1483.6863485217614,-1935.9180718858643,3.827020695638053
6.732976500853763,31.000807318091006,-85.48413660046236,sfs,,0.16808301704531914,0.025,46000000,-1482.5993419900929,-1926.161521883649,3.3664882504268814
5.5768622873588924,30.997998668853942,-85.48423189246846,sfs,,0.12358650446822139,0.022,40000000,-1489.273276353477,-1929.1235383605924,2.7884311436794462
4.27008043184421,30.99770106398499,-85.48393989238673,sfs,,0.1321530386185259,0.031,30000000,-1490.0798972020568,-1920.2773482399741,2.135040215922105
4.411910886301156,30.986544874679932,-85.48548123434361,sfs,,0.13387287969999306,0.03,30000000,-1516.198444554941,-1967.304977799997,2.205955443150578
3.80804838259875,30.988460770588215,-85.4859530657806,sfs,,0.11969168240557337,0.031,26000000,-1511.4682025272296,-1981.5611625921276,1.904024191299375
3.505475175644371,30.98567505346865,-85.48563050021448,sfs,,0.09495776132916944,0.027,26000000,-1518.224317027286,-1971.8539052766143,1.7527375878221856
7.167788998926915,30.97830724959778,-85.48655863436623,sfs,,0.19105915640739113,0.027,53000000,-1535.4930638004025,-2000.1920381085113,3.5838944994634576
5.695053431230825,30.973320031657714,-85.48670042397528,sfs,,0.2078648878596141,0.036,40000000,-1547.3444809329542,-2004.6250530348539,2.8475267156154125
4.072156759837761,30.970920244428687,-85.48662296771924,sfs,,0.15709661702658195,0.039,30000000,-1553.0969905797378,-2002.3411941055717,2.0360783799188806
5.149066457929513,30.986680728368295,-85.48467320569854,sfs,,0.1236246134767498,0.024,35000000,-1516.1449523376928,-1942.8007421519267,2.5745332289647567
8.10504575682013,30.99345626008047,-85.48338718045704,sfs,,0.42966166465066635,0.053,53000000,-1500.39748254857,-1903.6286845065001,4.052522878410065
6.3577183966801325,30.96639427122916,-85.48657581840824,sfs,,0.26258579511886637,0.041,46000000,-1563.9124811599154,-2001.0342844432823,3.1788591983400662
7.522363414801779,30.961461896407847,-85.48668035826175,sfs,,0.23503634036933363,0.031,53000000,-1575.6450554974078,-2004.3387882369016,3.7611817074008895
6.248693595019758,30.956466725309387,-85.48691094306767,sfs,,0.27559380272214185,0.044,46000000,-1587.482660740122,-2011.4678813814653,3.124346797509879
7.022834510016227,30.96103986309509,-85.48546606479364,sfs,,0.30259915099486534,0.043,46000000,-1577.0753287401628,-1967.5313286223993,3.5114172550081135
3.604082479544101,30.974863968717525,-85.48556797203543,sfs,,0.10879299660700781,0.03,26000000,-1544.047140331806,-1970.2459579180081,1.8020412397720504
9.676731635549398,30.97238432803063,-85.48569667318763,sfs,,0.361706009604859,0.037,68000000,-1549.9209727772115,-1974.215101473953,4.838365817774699
6.639844783874362,30.97291231980713,-85.48534441112261,sfs,,0.18994165105141292,0.029,46000000,-1548.781490470548,-1963.5197785027665,3.319922391937181
3.405875794942672,30.97334501232986,-85.48519809779403,sfs,,0.10396841873716767,0.031,26000000,-1547.7988269175783,-1959.071692672668,1.702937897471336
3.6655401458138277,30.97551517450037,-85.48426027395377,sfs,,0.10118655480891903,0.028,26000000,-1542.938837681117,-1930.5771720759951,1.8327700729069138
13.032429814278064,30.978370087900736,-85.48447972759607,sfs,,0.5186535906550489,0.04,95000000,-1536.0488148706722,-1937.1548584220695,6.516214907139032
6.1084219197837815,30.97825839952935,-85.48374899385087,sfs,,0.15220235506330937,0.025,46000000,-1536.5635271356384,-1915.0009258586174,3.0542109598918907
2.8772851793026115,30.974772676785125,-85.48394889081735,sfs,,0.08055589497962501,0.028,23000000,-1544.8176907448901,-1921.1555291206762,1.4386425896513058
5.622235896620729,30.972571126526137,-85.48361082357421,sfs,,0.13755021771066822,0.024,40000000,-1550.1895970902299,-1910.9641188062324,2.8111179483103643
4.584615992303374,30.966266745313984,-85.48383784644471,sfs,,0.13633680084058142,0.03,35000000,-1565.1636585093447,-1918.018627966921,2.292307996151687
4.144725349937984,30.960956969601913,-85.48480930882653,sfs,,0.1614422937936979,0.039,30000000,-1577.502136874994,-1947.6198678008577,2.072362674968992
4.267811356895017,30.959882570099122,-85.48510465145364,sfs,,0.1508267793315099,0.035,30000000,-1579.9635940588119,-1956.6045684754931,2.1339056784475083
17.142094929700402,30.96201920732793,-85.48433972645297,sfs,,1.706263894161566,0.1,10000000,-1575.1300253052725,-1933.3523570130608,8.571047464850201
2.8612492504439158,30.946798304526602,-85.48522101657993,sfs,,0.037997980271939014,0.013,18000000,-1611.1522216410162,-1960.4961327910303,1.4306246252219579
17.948337361768694,30.95064529563234,-85.48507975274701,sfs,,1.2445775106007204,0.069,128000000,-1602.0203273164684,-1956.1053005047156,8.974168680884347
2.627749636323104,30.9504452969664,-85.48459885123368,sfs,,0.08385546891167905,0.032,18000000,-1602.66802198116,-1941.5293177712042,1.313874818161552
4.5514338032489,30.945274525744384,-85.48458943555701,sfs,,0.13662332863441407,0.03,35000000,-1615.014559119274,-1941.388558479722,2.27571690162445
8.691130621575919,30.94709354043918,-85.48436052263689,sfs,,0.4657144012144272,0.054,59000000,-1610.7538533701436,-1934.3965833237385,4.3455653107879595
3.748023509120137,30.94426238640023,-85.4844092791526,sfs,,0.139369910332789,0.037,26000000,-1617.4950420245182,-1935.9544503482052,1.8740117545600685
4.696388040143945,30.941594984910953,-85.48415268295426,sfs,,0.19617034092334507,0.042,35000000,-1623.954751262588,-1928.2493477954836,2.3481940200719724
3.8961744249993258,30.957494328424676,-85.4833714570867,sfs,,0.11694785574218258,0.03,30000000,-1586.2713770238197,-1904.1175597385045,1.9480872124996629
5.370595879786507,30.989017751707408,-85.48358899175602,sfs,,0.295502930258408,0.055,39000000,-1510.9282265183692,-1909.864185342987,2.6852979398932537
4.718174775323003,30.985164031107356,-85.48348481314301,sfs,,0.14851716420980665,0.031,35000000,-1520.1645787717948,-1906.806946726705,2.3590873876615013
4.63562612886073,30.94886962979654,-85.4861828762717,sfs,,0.1512115593877752,0.033,35000000,-1605.8669552567233,-1989.6029848370638,2.317813064430365
10.03730857804065,30.95402288479401,-85.48542988901453,sfs,,0.4462399230669689,0.044,68000000,-1593.8351635271754,-1966.6279891811762,5.018654289020325
5.188139033856497,30.95528448130019,-85.48568979883802,sfs,,0.13600009380934353,0.026,35000000,-1590.7327562668847,-1974.473848916431,2.5940695169282484
4.547304303717882,30.955051943104404,-85.48583719560386,sfs,,0.070179739204832,0.015,35000000,-1591.2358691860088,-1978.9495512426274,2.273652151858941
9.888538770688239,30.937014238651976,-85.48685587175677,sfs,,0.47019702747093106,0.048,68000000,-1633.9139573419145,-2010.3431767989853,4.9442693853441195
5.210989776896622,30.944227219833724,-85.48714244324407,sfs,,0.13879994304170395,0.027,40000000,-1616.6019848493677,-2018.82841845743,2.605494888448311
8.356323231324238,30.943319314156206,-85.48646946480858,sfs,,0.20549835907604574,0.025,59000000,-1619.0089192972973,-1998.4484211876318,4.178161615662119
7.024806447214809,30.944955745017577,-85.48631811333027,sfs,,0.2146694328275771,0.031,53000000,-1615.15824848689,-1993.8132133618963,3.5124032236074045
12.479944301804423,30.938442833017856,-85.48582204388619,sfs,,0.3629119639927012,0.029,81000000,-1630.8781706955315,-1978.9556814665473,6.2399721509022115
4.590302157365978,30.936316120648716,-85.485555536605,sfs,,0.08856628168177849,0.019,35000000,-1636.0498532387778,-1970.9352966895153,2.295151078682989
13.424722501568064,30.922220309680867,-85.4865248659199,sfs,,0.7589220809886683,0.057,95000000,-1669.3330449545165,-2000.7318051535867,6.712361250784032
7.491283863472905,30.916472958694577,-85.48679263286559,sfs,,0.42329575809162634,0.057,53000000,-1682.947019941306,-2009.0183992970228,3.7456419317364524
5.872512653356845,30.912638788901962,-85.4858471234445,sfs,,0.16286095581563131,0.028,40000000,-1692.4488285679495,-1980.462123631744,2.9362563266784223
10.13891918777074,30.91119685929125,-85.48604304136404,sfs,,0.482679865337559,0.048,68000000,-1695.8164439777638,-1986.445062702763,5.06945959388537
6.074760286130264,30.923962494686634,-85.48504049539886,sfs,,0.2403781399152649,0.04,46000000,-1665.722534127186,-1955.673473758195,3.037380143065132
8.288323455499658,30.92272152825365,-85.4844805152637,sfs,,0.382151746513955,0.046,59000000,-1668.8910732526047,-1938.7302428604776,4.144161727749829
5.994506228062154,30.925076403408923,-85.48435624033677,sfs,,0.18284529768607172,0.031,40000000,-1663.3152978741991,-1934.893824606827,2.997253114031077
7.66113764107734,30.92635766429957,-85.48521374983102,sfs,,0.263724658020692,0.034,53000000,-1659.9420309790758,-1960.8574519853805,3.83056882053867
3.7128716152021237,30.939629193394506,-85.48383094263401,sfs,,0.0996770923211443,0.027,26000000,-1628.7635495674658,-1918.5494073413038,1.8564358076010619
6.793989516633261,30.914591413421498,-85.48402878895506,sfs,,0.23620153834599478,0.035,46000000,-1688.4674429852255,-1925.270855491751,3.3969947583166307
8.856742838214487,30.919212328309207,-85.48365351409858,sfs,,0.3364394797481509,0.038,59000000,-1677.5746121014731,-1913.7568054685412,4.428371419107243
9.274355822271247,30.914667512581268,-85.48333058075366,sfs,,0.29274464801528666,0.032,59000000,-1688.5462361231296,-1904.098198996537,4.637177911135623
4.6763449883435735,30.93445251312977,-85.48300453637226,sfs,,0.147732896175512,0.032,35000000,-1641.4225724758708,-1893.6390317114767,2.3381724941717867
4.860905292881595,30.931685738781564,-85.48272712659836,sfs,,0.1387241138563695,0.029,35000000,-1648.130460868345,-1885.306812542036,2.4304526464407976
8.61552766335963,30.90428872645654,-85.48538610077746,sfs,,0.3894065720796789,0.045,59000000,-1712.550158019471,-1966.730775368485,4.307763831679815
5.5993129220739695,30.903939175207345,-85.48602851715079,sfs,,0.19538843114605697,0.035,40000000,-1713.1411267893286,-1986.2199014824325,2.7996564610369847
3.509565043142157,30.90744861114663,-85.48523484281678,sfs,,0.10717748837305408,0.031,26000000,-1705.0655624686515,-1962.050535592227,1.7547825215710784
3.3287383021915002,30.909919340550108,-85.48512349642567,sfs,,0.05532162647705263,0.017,26000000,-1699.210365455269,-1958.601228713359,1.6643691510957501
3.2669421363612203,30.912073909334282,-85.48500522092499,sfs,,0.06882789972769388,0.021,23000000,-1694.1121037043806,-1954.9513905132483,1.6334710681806102
5.427751978811474,30.935769740342767,-85.4837286650793,sfs,,0.12208485441169614,0.022,40000000,-1638.0150323738383,-1915.5579062666172,2.713875989405737
5.3118361808474415,30.947691378775907,-85.48272154279645,sfs,,0.20690239795567322,0.039,40000000,-1609.9095547946104,-1884.6838690850443,2.6559180904237207
11.002196115257567,30.89648243792991,-85.48546334664479,sfs,,0.5712187365761565,0.052,81000000,-1731.1516061155392,-1969.3068018144536,5.501098057628783
5.109585007414401,30.901173562640547,-85.4850449186379,sfs,,0.16776936945370835,0.033,35000000,-1720.1147277900095,-1956.4788166974477,2.5547925037072003
3.899455100202544,30.889538165730528,-85.48714655936254,sfs,,0.05239866241663549,0.013,30000000,-1747.07470801439,-2020.5534956797314,1.949727550101272
25.60154006377483,30.88088232374914,-85.48673841686953,sfs,,1.5976796839804592,0.062,179000000,-1767.884742361999,-2008.442929210125,12.800770031887415
7.338745204711339,30.885886261760056,-85.48625120774204,sfs,,0.3106849277028232,0.042,53000000,-1756.1347808253702,-1993.516925259232,3.6693726023556694
4.834650115712119,30.88899937792561,-85.48570895693295,sfs,,0.14018501892132917,0.029,35000000,-1748.9158863990801,-1976.9804741348667,2.4173250578560594
18.86394039442766,30.8933246226088,-85.48595930557022,sfs,,0.9584963605939265,0.051,128000000,-1738.4975147199334,-1984.4400567938371,9.43197019721383
4.8608913838360905,30.88807553695738,-85.48463785943346,sfs,,0.16399786299098196,0.034,35000000,-1751.5352299773708,-1944.5319657333948,2.4304456919180453
4.271463886962428,30.893746031734395,-85.48418878040651,sfs,,0.2168136821292137,0.051,24000000,-1738.171929211129,-1930.7433357856726,2.135731943481214
4.616797281209838,30.898211373062658,-85.4837175954126,sfs,,0.06807128200398438,0.015,35000000,-1727.6917084230972,-1916.3219286270617,2.308398640604919
9.490912644623174,30.899091998351267,-85.48397561269111,sfs,,0.30902369291925424,0.033,68000000,-1725.4908001216193,-1924.1188082091735,4.745456322311587
24.71933643974874,30.895610675275925,-85.4843486682297,sfs,,1.5122461562359604,0.061,179000000,-1733.6592202839718,-1935.5349689192362,12.35966821987437
