label,score,col,row,width,height,lon,lat,diameter
crater,1,7039,3430,12,12,30.7045993805,-85.2614059448,6
crater,1,7065,3434,12,12,30.7149524689,-85.2615509033,6
crater,0.98,6767,3442,12,12,30.595949173,-85.2616500854,6
crater,1,7095,3478,12,12,30.7266540527,-85.2630157471,6
crater,1,7153,3512,12,12,30.7496070862,-85.2641677856,6
crater,1,6859,3554,12,12,30.6319026947,-85.2653961182,6
crater,1,6861,3570,12,12,30.6325912476,-85.2659225464,6
crater,1,6649,3522,12,12,30.5482540131,-85.264213562,6
crater,1,6548,4134,12,12,30.5031604767,-85.2843322754,6
crater,1,6672,4180,12,12,30.5525493622,-85.2859268188,6
crater,1,6648,4250,12,12,30.5423946381,-85.2882156372,6
crater,1,6192,4270,12,12,30.3591938019,-85.2885742188,6
crater,1,6624,4294,12,12,30.5324249268,-85.2896575928,6
crater,0.97,6118,4022,12,12,30.3317241669,-85.2803421021,6
crater,0.99,5906,4064,12,12,30.2463760376,-85.2815628052,6
crater,1,6134,4238,12,12,30.3361988068,-85.2874755859,6
crater,1,6166,4248,12,12,30.3489513397,-85.2878265381,6
crater,1,6082,4272,12,12,30.3150215149,-85.28855896,6
crater,1,5884,4286,12,12,30.2354125977,-85.2888641357,6
crater,1,5886,4304,12,12,30.2360420227,-85.2894592285,6
crater,1,6632,3830,12,12,30.5391464233,-85.2743606567,6
crater,1,6308,3892,12,12,30.4089584351,-85.2761917114,6
crater,1,6396,3952,12,12,30.4436969757,-85.2782287598,6
crater,1,6326,3986,12,12,30.4153747559,-85.2793045044,6
crater,0.98,6056,3600,12,12,30.3107376099,-85.2663803101,6
crater,1,5808,3624,12,12,30.2114276886,-85.2669830322,6
crater,1,6062,3628,12,12,30.3128814697,-85.2673110962,6
crater,1,5796,3676,12,12,30.2061214447,-85.2686843872,6
crater,0.99,6006,3692,12,12,30.2899112701,-85.2693786621,6
crater,0.99,6066,3690,12,12,30.3139152527,-85.2693557739,6
crater,1,5858,3702,12,12,30.2306499481,-85.2695922852,6
crater,1,5894,3734,12,12,30.2447357178,-85.2706756592,6
crater,1,5810,3738,12,12,30.2111091614,-85.2707366943,6
crater,0.98,6128,3742,12,12,30.3382358551,-85.2711181641,6
crater,1,6042,3746,12,12,30.3038082123,-85.2711868286,6
crater,1,5764,3750,12,12,30.1925964355,-85.2710952759,6
crater,1,5750,3760,12,12,30.1868972778,-85.2714157104,6
crater,1,6062,3764,12,12,30.3116416931,-85.2717895508,6
crater,0.99,6032,3802,12,12,30.2992935181,-85.2730255127,6
crater,0.97,6056,3808,12,12,30.308839798,-85.2732391357,6
crater,0.99,6068,3834,12,12,30.3134040833,-85.2741088867,6
crater,1,5856,3910,12,12,30.2278347015,-85.2764434814,6
crater,1,6186,3402,12,12,30.3644065857,-85.2599487305,6
crater,0.99,6454,3408,12,12,30.4712905884,-85.2603302002,6
crater,1,6386,3450,12,12,30.443813324,-85.2616729736,6
crater,1,6254,3482,12,12,30.3908538818,-85.2626342773,6
crater,1,6534,3584,12,12,30.5018444061,-85.2661895752,6
crater,1,5780,3418,12,12,30.2022724152,-85.2601623535,6
crater,1,5826,3434,12,12,30.2204704285,-85.2607269287,6
crater,1,5990,3442,12,12,30.2858371735,-85.2611236572,6
crater,0.98,6028,3510,12,12,30.3003787994,-85.2633895874,6
crater,1,6116,3522,12,12,30.3354072571,-85.2638549805,6
crater,1,5858,3556,12,12,30.2320613861,-85.2647781372,6
crater,1,5992,3568,12,12,30.2854671478,-85.2652816772,6
crater,1,6404,4045,32,32,30.4461402893,-85.2813034058,16
crater,1,6116,4324,32,32,30.3281993866,-85.2902984619,16
crater,1,6786,4297,32,32,30.5974521637,-85.2898483276,16
crater,1,6525,3924,32,32,30.4955863953,-85.2773895264,16
crater,1,5740,4081,32,32,30.1796760559,-85.2819900513,16
crater,1,6654,3645,32,32,30.5493335724,-85.2682723999,16
crater,1,5751,3810,32,32,30.1867980957,-85.2730636597,16
crater,1,6114,3344,32,32,30.3361988068,-85.2579879761,16
crater,1,6499,3380,32,32,30.4894676208,-85.259437561,16
crater,1,6153,3738,32,32,30.3482704163,-85.2710037231,16
crater,1,6608,4088,16,16,30.5275764465,-85.2828521729,8
crater,1,6176,4116,16,16,30.354133606,-85.2834854126,8
crater,1,6142,4150,16,16,30.3401966095,-85.284576416,8
crater,1,6430,4212,16,16,30.4552021027,-85.2868270874,8
crater,1,6190,4268,16,16,30.3584079742,-85.2885055542,8
crater,1,6424,4286,16,16,30.4521903992,-85.2892608643,8
crater,1,6176,4366,16,16,30.3519191742,-85.2917251587,8
crater,0.97,5886,4060,16,16,30.2383995056,-85.2814178467,8
crater,0.98,5864,4080,16,16,30.2293891907,-85.2820587158,8
crater,1,6056,4162,16,16,30.3055973053,-85.2849121094,8
crater,1,5962,4244,16,16,30.2671203613,-85.2875442505,8
crater,1,5882,4284,16,16,30.2346286774,-85.2887954712,8
crater,1,5828,4332,16,16,30.2124824524,-85.2903366089,8
crater,0.97,5752,3600,16,16,30.1892910004,-85.2661437988,8
crater,1,6040,3652,16,16,30.3038692474,-85.268081665,8
crater,1,5794,3674,16,16,30.2053413391,-85.2686157227,8
crater,1,5892,3732,16,16,30.2439556122,-85.2706069946,8
crater,1,5878,3810,16,16,30.2376060486,-85.2731704712,8
crater,1,5868,3860,16,16,30.2331218719,-85.274810791,8
crater,1,6260,3304,16,16,30.3947658539,-85.2567749023,8
crater,1,6186,3400,16,16,30.3644237518,-85.2598800659,8
crater,0.98,6302,3448,16,16,30.4103031158,-85.2615509033,8
crater,1,6252,3480,16,16,30.3900737762,-85.2625656128,8
crater,1,6274,3490,16,16,30.398771286,-85.2629165649,8
crater,1,6572,3504,16,16,30.5176410675,-85.2635726929,8
crater,1,6602,3528,16,16,30.5294380188,-85.2643814087,8
crater,1,6022,3302,16,16,30.2998924255,-85.2565307617,8
crater,1,5934,3370,16,16,30.264169693,-85.2587051392,8
crater,1,5774,3396,16,16,30.2000961304,-85.259437561,8
crater,1,5824,3432,16,16,30.2196922302,-85.2606658936,8
crater,1,5894,3436,16,16,30.2475852966,-85.260848999,8
crater,1,5922,3478,16,16,30.2583599091,-85.262260437,8
crater,1,5762,3490,16,16,30.1943778992,-85.2625274658,8
crater,0.98,5946,3490,16,16,30.2678279877,-85.2626724243,8
crater,1,6054,3522,16,16,30.3106498718,-85.2638092041,8
crater,1,6822,4052,16,16,30.6136322021,-85.281791687,8
crater,0.98,6946,4140,16,16,30.6627502441,-85.2847671509,8
crater,1,6872,4174,16,16,30.6328334808,-85.2858428955,8
crater,1,7024,4180,16,16,30.6937789917,-85.2861251831,8
crater,1,6872,4190,16,16,30.6327228546,-85.2863693237,8
crater,1,6962,4278,16,16,30.6682510376,-85.2893218994,8
crater,0.97,6993,4314,16,16,30.6804599762,-85.2905273438,8
crater,1,7070,4372,16,16,30.7110157013,-85.2924804688,8
crater,0.99,6692,4042,16,16,30.5615959167,-85.2813873291,8
crater,1,6398,4078,16,16,30.4434642792,-85.2823867798,8
crater,1,6424,4076,16,16,30.4539031982,-85.282333374,8
crater,1,6734,4112,16,16,30.5779209137,-85.2837219238,8
crater,1,6670,4178,16,16,30.5517635345,-85.2858581543,8
crater,0.99,6582,4186,16,16,30.5163955688,-85.2860641479,8
crater,1,6722,4196,16,16,30.5724925995,-85.2864837646,8
crater,1,6646,4248,16,16,30.5416069031,-85.2881546021,8
crater,1,6562,4268,16,16,30.5077342987,-85.2887573242,8
crater,1,6622,4292,16,16,30.5316371918,-85.2895889282,8
crater,1,6544,4310,16,16,30.5001792908,-85.2901306152,8
crater,1,6956,3630,16,16,30.6701488495,-85.2679519653,8
crater,1,7104,3656,16,16,30.7291431427,-85.2688903809,8
crater,1,6923,3664,16,16,30.6567306519,-85.2690582275,8
crater,1,6818,3690,16,16,30.614572525,-85.269859314,8
crater,1,6838,3694,16,16,30.6225414276,-85.2699966431,8
crater,1,7082,3746,16,16,30.719783783,-85.2718505859,8
crater,1,7098,3826,16,16,30.7256851196,-85.2744903564,8
crater,1,7066,3842,16,16,30.7127761841,-85.2750015259,8
crater,1,6992,3858,16,16,30.6830501556,-85.2754898071,8
crater,1,6898,3870,16,16,30.6453380585,-85.2758331299,8
crater,1,7048,3876,16,16,30.7053546906,-85.2761154175,8
crater,1,6948,3886,16,16,30.6652488708,-85.2763900757,8
crater,1,7066,3888,16,16,30.7124843597,-85.2765197754,8
crater,1,6956,3978,16,16,30.6678409576,-85.2794265747,8
crater,1,7128,3980,16,16,30.736743927,-85.279586792,8
crater,1,6570,3722,16,16,30.515165329,-85.2707595825,8
crater,0.99,6639,3766,16,16,30.5424289703,-85.2722549438,8
crater,1,6646,3804,16,16,30.5449447632,-85.2735137939,8
crater,1,6540,3822,16,16,30.5023899078,-85.2740402222,8
crater,1,6630,3828,16,16,30.5383625031,-85.2742919922,8
crater,1,6622,3862,16,16,30.5349025726,-85.2754058838,8
crater,1,6672,3864,16,16,30.5549030304,-85.2755050659,8
crater,1,6596,3886,16,16,30.5243110657,-85.276184082,8
crater,1,6486,3908,16,16,30.480096817,-85.27684021,8
crater,1,6742,3932,16,16,30.5824337006,-85.2777938843,8
crater,1,6752,3976,16,16,30.5861206055,-85.2792434692,8
crater,1,7093,3304,16,16,30.7269363403,-85.2572784424,8
crater,1,7070,3398,16,16,30.71717453,-85.2603683472,8
crater,1,6996,3568,16,16,30.6865406036,-85.2659301758,8
crater,1,6050,4144,16,16,30.3033561707,-85.2843093872,8
crater,1,6370,4218,16,16,30.4310760498,-85.2869796753,8
crater,1,6506,4346,16,16,30.4846343994,-85.2912902832,8
crater,1,6482,4378,16,16,30.4747390747,-85.2923355103,8
crater,0.99,5778,4056,16,16,30.1951560974,-85.2811965942,8
crater,1,5750,4126,16,16,30.1832332611,-85.2834854126,8
crater,1,6634,3668,16,16,30.5411663055,-85.2690200806,8
crater,1,6762,3798,16,16,30.5914058685,-85.2733840942,8
crater,0.99,6654,3942,16,16,30.5471134186,-85.2780685425,8
crater,1,6134,3622,16,16,30.3417053223,-85.2671661377,8
crater,1,6018,3646,16,16,30.2951316833,-85.267868042,8
crater,1,6188,3694,16,16,30.362651825,-85.2695770264,8
crater,1,6028,3728,16,16,30.298374176,-85.2705841064,8
crater,1,6022,3780,16,16,30.2954959869,-85.2722930908,8
crater,1,6114,3844,16,16,30.3317222595,-85.2744674683,8
crater,1,6430,3864,16,16,30.4580287933,-85.275352478,8
crater,1,6306,3888,16,16,30.4081916809,-85.2760543823,8
crater,1,6120,3910,16,16,30.333530426,-85.2766494751,8
crater,1,6394,3948,16,16,30.4429283142,-85.2780990601,8
crater,1,6200,3966,16,16,30.3650722504,-85.2785568237,8
crater,1,5776,3700,16,16,30.197889328,-85.2694625854,8
crater,1,5750,3716,16,16,30.187335968,-85.2699661255,8
crater,1,5916,3742,16,16,30.2534561157,-85.2709579468,8
crater,1,5760,3748,16,16,30.1910152435,-85.2710266113,8
crater,0.98,5924,3786,16,16,30.2562389374,-85.2724151611,8
crater,1,5802,3942,16,16,30.2059001923,-85.2774581909,8
crater,1,6204,3310,16,16,30.3723869324,-85.2569274902,8
crater,1,6560,3318,16,16,30.5142803192,-85.2574310303,8
crater,1,6078,3364,16,16,30.3216609955,-85.2586135864,8
crater,1,6276,3396,16,16,30.4003658295,-85.2598190308,8
crater,1,6242,3404,16,16,30.3867321014,-85.260055542,8
crater,1,6176,3420,16,16,30.3602600098,-85.2605361938,8
crater,0.95,6564,3444,16,16,30.5149078369,-85.2615890503,8
crater,1,6284,3514,16,16,30.4025592804,-85.263710022,8
crater,1,6532,3580,16,16,30.5010757446,-85.2660522461,8
crater,1,5778,3416,16,16,30.2014942169,-85.2601013184,8
crater,0.99,5966,3524,16,16,30.2754936218,-85.2638092041,8
crater,1,6785,4148,16,16,30.598115921,-85.2849349976,8
crater,0.99,6753,3600,16,16,30.5892276764,-85.2668533325,8
crater,1,7025,3680,16,16,30.6974067688,-85.2696380615,8
crater,1,7153,3798,16,16,30.7478694916,-85.2735977173,8
crater,1,7025,3868,16,16,30.6961975098,-85.2758407593,8
crater,0.97,7027,3372,16,16,30.7001819611,-85.2594833374,8
crater,1,6793,3374,16,16,30.6068077087,-85.2594223022,8
crater,0.98,6825,3388,16,16,30.6194763184,-85.2599029541,8
crater,1,7087,3552,16,16,30.7229976654,-85.2654495239,8
crater,1,6957,3556,16,16,30.671037674,-85.2655181885,8
crater,1,7075,3568,16,16,30.7181034088,-85.2659759521,8
crater,1,6541,3380,16,16,30.5062236786,-85.2594680786,8
crater,1,6505,3462,16,16,30.4912166595,-85.2621459961,8
crater,1,6629,3552,16,16,30.5400409698,-85.2651901245,8
crater,0.99,6552,4064,16,16,30.5053100586,-85.2820281982,8
crater,1,6686,4130,16,16,30.5585384369,-85.284286499,8
crater,1,6580,4164,16,16,30.5157642365,-85.2853393555,8
crater,1,6650,4368,16,16,30.5423069,-85.2921142578,8
crater,1,5884,4348,16,16,30.2348117828,-85.2909088135,8
crater,1,6272,3628,16,16,30.3967971802,-85.2674636841,8
crater,1,6478,3634,16,16,30.4790744781,-85.2677993774,8
crater,1,6430,3646,16,16,30.4597930908,-85.2681655884,8
crater,1,6218,3662,16,16,30.3749237061,-85.2685470581,8
crater,1,6270,3784,16,16,30.3946666718,-85.272605896,8
crater,1,6332,3814,16,16,30.4192199707,-85.2736358643,8
crater,1,6532,3938,16,16,30.4982814789,-85.2778549194,8
crater,1,6230,3964,16,16,30.3771057129,-85.2785110474,8
crater,1,5976,3696,16,16,30.2778816223,-85.2694854736,8
crater,0.96,5996,3756,16,16,30.2853183746,-85.2714767456,8
crater,0.98,5876,3894,16,16,30.2359962463,-85.275932312,8
crater,1,6330,3380,16,16,30.422044754,-85.2593231201,8
crater,1,6446,3486,16,16,30.4674720764,-85.2629013062,8
crater,1,5748,3442,16,16,30.1892681122,-85.2609329224,8
crater,1,6148,3504,16,16,30.3483448029,-85.2632827759,8
crater,1,5778,3514,16,16,30.2005271912,-85.2633285522,8
crater,1,6368,4213,24,24,30.4303150177,-85.286819458,12
crater,1,5759,3813,24,24,30.1899681091,-85.2731704712,12
crater,1,6497,3458,24,24,30.4880542755,-85.262008667,12
crater,1,6440,3482,24,24,30.4651088715,-85.2627639771,12
crater,1,6143,3500,24,24,30.3463821411,-85.2631454468,12
crater,1,6623,3548,24,24,30.5376739502,-85.2650604248,12
crater,1,5996,3386,24,24,30.2887496948,-85.2592773438,12
crater,0.96,6041,3497,24,24,30.3056869507,-85.2629776001,12
crater,1,6846,4207,24,24,30.6221733093,-85.2869186401,12
crater,1,6540,4129,24,24,30.4999923706,-85.2841644287,12
crater,1,6426,4207,24,24,30.4536380768,-85.2866592407,12
crater,1,6417,4282,24,24,30.4494132996,-85.2891235352,12
crater,1,6648,4363,24,24,30.5415420532,-85.2919464111,12
crater,1,7077,3714,24,24,30.7179851532,-85.2707901001,12
crater,1,7101,3885,24,24,30.726518631,-85.2764434814,12
crater,1,6787,3891,24,24,30.6007480621,-85.2764663696,12
crater,1,6969,3894,24,24,30.6736049652,-85.2766647339,12
crater,0.99,6849,3969,24,24,30.6250324249,-85.2790756226,12
crater,1,6216,3651,24,24,30.3742198944,-85.2681808472,12
crater,1,6270,3777,24,24,30.3947277069,-85.2723693848,12
crater,1,6531,3930,24,24,30.4979419708,-85.27759552,12
crater,1,6651,3539,24,24,30.5489253998,-85.2647781372,12
crater,1,6985,3855,24,24,30.680267334,-85.275390625,12
crater,1,7042,3870,24,24,30.7029895782,-85.2759170532,12
crater,1,6895,3314,24,24,30.6479072571,-85.2574996948,12
crater,1,6117,4330,24,24,30.328546524,-85.2904968262,12
crater,0.99,6240,3726,24,24,30.3831653595,-85.2706680298,12
crater,1,6378,3846,24,24,30.4373626709,-85.2747192383,12
crater,1,6585,3882,24,24,30.5199375153,-85.2760467529,12
crater,1,6501,3386,24,24,30.4902172089,-85.2596359253,12
crater,1,5829,3506,24,24,30.2209663391,-85.2631072998,12
crater,1,6400,4036,40,40,30.4446105957,-85.2810058594,20
crater,1,6034,3548,40,40,30.3024253845,-85.2646484375,20
crater,1,6198,3512,48,48,30.3682365417,-85.2635879517,24
crater,1,6696,4264,48,48,30.5615577698,-85.2887115479,24
crater,1,6251,4210,56,56,30.3833942413,-85.2866363525,28
crater,1,6180,3500,64,64,30.3611545563,-85.2631759644,32
crater,0.98,7190,3617,2,2,30.7637577057,-85.2676467896,1
crater,0.95,7270,3357,2,2,30.7972240448,-85.2591094971,1
crater,0.97,7220,3431,2,2,30.7768421173,-85.2615280151,1
crater,0.96,7738,4135,2,2,30.9804840088,-85.2849655151,1
crater,0.97,7347,4248,2,2,30.8230037689,-85.2885284424,1
crater,0.98,7713,3613,2,2,30.972820282,-85.2677383423,1
crater,0.97,7897,3324,2,2,31.0475215912,-85.2582778931,1
crater,0.97,7338,3336,2,2,30.82447052,-85.2584533691,1
crater,0.97,7213,3341,2,2,30.7745761871,-85.2585601807,1
crater,0.98,7266,3356,2,2,30.795633316,-85.2590789795,1
crater,0.95,8584,4106,2,2,31.3199501038,-85.2842407227,1
crater,0.96,8587,3672,2,2,31.3220615387,-85.2699279785,1
crater,0.96,8547,3916,2,2,31.3055267334,-85.277961731,1
crater,0.96,8328,3714,2,2,31.2183666229,-85.2712554932,1
crater,0.97,8355,3734,2,2,31.2291126251,-85.2719268799,1
crater,0.97,8445,3735,2,2,31.2651176453,-85.2719726562,1
crater,0.96,8515,3343,2,2,31.2940177917,-85.2590637207,1
crater,0.97,8279,3332,2,2,31.1998882294,-85.2586517334,1
crater,0.96,8263,3375,2,2,31.1933765411,-85.2600631714,1
crater,0.98,8255,3376,2,2,31.1901798248,-85.260093689,1
crater,0.95,8259,3376,2,2,31.1917762756,-85.260093689,1
crater,0.95,8345,3417,2,2,31.2259845734,-85.26146698,1
crater,0.96,8318,3454,2,2,31.2151031494,-85.2626800537,1
crater,0.99,8320,3454,2,2,31.2159004211,-85.2626800537,1
crater,0.97,8346,3516,2,2,31.2261123657,-85.2647323608,1
crater,0.95,8419,3539,2,2,31.2552146912,-85.2655105591,1
crater,0.96,7788,4000,4,4,31.001127243,-85.2805328369,2
crater,0.98,7677,4001,4,4,30.9566364288,-85.2805252075,2
crater,0.97,7404,4002,4,4,30.8472175598,-85.2804412842,2
crater,0.98,7775,4005,4,4,30.9958953857,-85.2806930542,2
crater,0.96,7721,4008,4,4,30.9742393494,-85.2807693481,2
crater,0.96,7700,4017,4,4,30.9657802582,-85.2810592651,2
crater,0.99,7789,4019,4,4,31.0014457703,-85.2811584473,2
crater,0.99,7622,4024,4,4,30.9344825745,-85.2812576294,2
crater,0.97,7777,4026,4,4,30.9966049194,-85.2813873291,2
crater,0.99,7712,4026,4,4,30.9705486298,-85.2813568115,2
crater,0.99,7592,4027,4,4,30.9224414825,-85.2813491821,2
crater,0.97,7732,4035,4,4,30.9785270691,-85.2816619873,2
crater,0.97,7743,4035,4,4,30.9829368591,-85.2816696167,2
crater,0.96,7771,4037,4,4,30.9941520691,-85.2817459106,2
crater,1,7484,4038,4,4,30.8790931702,-85.2816619873,2
crater,0.98,7711,4043,4,4,30.9700717926,-85.2819213867,2
crater,0.98,7634,4049,4,4,30.9391727448,-85.2820892334,2
crater,0.99,7649,4049,4,4,30.945186615,-85.2820968628,2
crater,1,7752,4052,4,4,30.9864692688,-85.2822341919,2
crater,0.99,7653,4053,4,4,30.9467716217,-85.2822265625,2
crater,0.97,7695,4056,4,4,30.963596344,-85.2823410034,2
crater,0.99,7768,4057,4,4,30.9928627014,-85.2824020386,2
crater,1,7388,4058,4,4,30.8404998779,-85.2822799683,2
crater,1,7688,4063,4,4,30.9607582092,-85.2825698853,2
crater,0.99,7769,4065,4,4,30.993227005,-85.2826690674,2
crater,0.98,7590,4073,4,4,30.921415329,-85.2828598022,2
crater,0.99,7630,4077,4,4,30.9374351501,-85.2830123901,2
crater,0.99,7498,4078,4,4,30.8845005035,-85.282989502,2
crater,0.97,7580,4078,4,4,30.9173812866,-85.2830276489,2
crater,0.97,7620,4080,4,4,30.9334125519,-85.2831039429,2
crater,0.99,7509,4081,4,4,30.8888950348,-85.2830963135,2
crater,0.99,7594,4083,4,4,30.9229717255,-85.2831954956,2
crater,0.95,7451,4085,4,4,30.8656158447,-85.283203125,2
crater,0.98,7611,4086,4,4,30.9297733307,-85.2833023071,2
crater,0.97,7415,4089,4,4,30.8511581421,-85.2833175659,2
crater,0.98,7590,4092,4,4,30.9213237762,-85.283493042,2
crater,0.98,7395,4097,4,4,30.8430957794,-85.2835693359,2
crater,0.97,7619,4104,4,4,30.9328956604,-85.2838973999,2
crater,0.98,7393,4106,4,4,30.8422451019,-85.2838668823,2
crater,0.98,7518,4106,4,4,30.8923778534,-85.2839202881,2
crater,0.95,7605,4111,4,4,30.9272460938,-85.2841186523,2
crater,0.99,7630,4112,4,4,30.9372692108,-85.2841644287,2
crater,0.99,7541,4123,4,4,30.9015159607,-85.2844924927,2
crater,0.99,7639,4132,4,4,30.9407844543,-85.284828186,2
crater,1,7720,4132,4,4,30.9732761383,-85.2848587036,2
crater,0.98,7594,4136,4,4,30.922712326,-85.284942627,2
crater,1,7672,4139,4,4,30.9539890289,-85.2850723267,2
crater,0.95,7395,4142,4,4,30.8428516388,-85.2850570679,2
crater,0.98,7403,4144,4,4,30.8460483551,-85.2851257324,2
crater,0.98,7495,4157,4,4,30.8828907013,-85.2855911255,2
crater,0.98,7418,4161,4,4,30.8519744873,-85.2856903076,2
crater,0.99,7647,4163,4,4,30.9438457489,-85.2858505249,2
crater,0.97,7419,4172,4,4,30.8523178101,-85.2860565186,2
crater,0.97,7583,4174,4,4,30.9181137085,-85.2861938477,2
crater,0.99,7480,4178,4,4,30.8767623901,-85.286277771,2
crater,0.99,7421,4179,4,4,30.8530826569,-85.2862854004,2
crater,0.98,7664,4189,4,4,30.9505462646,-85.2867202759,2
crater,0.97,7388,4192,4,4,30.8397693634,-85.2866973877,2
crater,0.98,7574,4212,4,4,30.91431427,-85.287437439,2
crater,0.95,7694,4212,4,4,30.9624786377,-85.2874908447,2
crater,0.99,7452,4213,4,4,30.8653430939,-85.2874221802,2
crater,0.98,7390,4214,4,4,30.8404521942,-85.2874298096,2
crater,0.96,7435,4217,4,4,30.8584976196,-85.2875442505,2
crater,0.99,7497,4221,4,4,30.8833618164,-85.2877044678,2
crater,0.99,7534,4232,4,4,30.8981590271,-85.2880859375,2
crater,0.98,7633,4235,4,4,30.9378852844,-85.2882232666,2
crater,0.99,7499,4235,4,4,30.8840923309,-85.2881698608,2
crater,1,7384,4236,4,4,30.8379230499,-85.2881469727,2
crater,0.97,7599,4245,4,4,30.9241867065,-85.2885360718,2
crater,0.97,7435,4248,4,4,30.8583316803,-85.2885665894,2
crater,0.99,7574,4250,4,4,30.9141254425,-85.2886962891,2
crater,0.97,7625,4251,4,4,30.9345970154,-85.2887496948,2
crater,0.99,7461,4254,4,4,30.8687381744,-85.2887802124,2
crater,0.98,7524,4255,4,4,30.89402771,-85.2888412476,2
crater,0.99,7528,4256,4,4,30.8956279755,-85.2888717651,2
crater,0.99,7584,4256,4,4,30.9181118011,-85.2888946533,2
crater,0.99,7669,4261,4,4,30.9522151947,-85.2890930176,2
crater,0.98,7381,4267,4,4,30.8365497589,-85.2891693115,2
crater,0.99,7438,4270,4,4,30.859418869,-85.2892990112,2
crater,0.99,7455,4279,4,4,30.8661975861,-85.2895965576,2
crater,0.98,7382,4286,4,4,30.8368473053,-85.2897949219,2
crater,1,7394,4289,4,4,30.8416500092,-85.2899017334,2
crater,0.99,7402,4293,4,4,30.8448410034,-85.2900390625,2
crater,0.98,7505,4298,4,4,30.886177063,-85.2902450562,2
crater,1,7639,4298,4,4,30.9399929047,-85.2902984619,2
crater,1,7398,4310,4,4,30.8431415558,-85.2905960083,2
crater,1,7530,4320,4,4,30.89610672,-85.2909851074,2
crater,0.99,7511,4327,4,4,30.8884391785,-85.2912063599,2
crater,0.97,7449,4328,4,4,30.8635292053,-85.2912139893,2
crater,0.96,7596,4329,4,4,30.9225730896,-85.291305542,2
crater,1,7544,4335,4,4,30.9016551971,-85.2914810181,2
crater,0.99,7452,4336,4,4,30.864692688,-85.2914810181,2
crater,0.98,7552,4338,4,4,30.9048538208,-85.2915878296,2
crater,0.99,7547,4349,4,4,30.9027900696,-85.2919464111,2
crater,0.99,7557,4354,4,4,30.9067821503,-85.2921142578,2
crater,0.95,7435,4371,4,4,30.8576755524,-85.2926254272,2
crater,0.99,7568,4381,4,4,30.9110679626,-85.293006897,2
crater,0.96,7449,4387,4,4,30.8632164001,-85.2931594849,2
crater,0.99,7548,4392,4,4,30.9029750824,-85.2933654785,2
crater,0.98,7172,4016,4,4,30.7541561127,-85.2807922363,2
crater,0.98,7180,4018,4,4,30.7573509216,-85.2808685303,2
crater,0.99,7311,4022,4,4,30.8098335266,-85.2810592651,2
crater,0.99,7172,4036,4,4,30.7540359497,-85.2814559937,2
crater,0.98,7321,4038,4,4,30.8137512207,-85.2815933228,2
crater,0.99,7244,4040,4,4,30.7828731537,-85.2816238403,2
crater,0.98,7203,4061,4,4,30.7663135529,-85.2822952271,2
crater,0.99,7194,4066,4,4,30.7626743317,-85.2824554443,2
crater,0.99,7249,4070,4,4,30.784702301,-85.2826156616,2
crater,0.99,7276,4074,4,4,30.7955055237,-85.2827606201,2
crater,0.99,7372,4086,4,4,30.8339328766,-85.2831954956,2
crater,0.97,7201,4092,4,4,30.7653255463,-85.2833175659,2
crater,0.99,7228,4092,4,4,30.7761535645,-85.2833251953,2
crater,0.98,7269,4097,4,4,30.7925662994,-85.2835159302,2
crater,0.97,7227,4099,4,4,30.7757110596,-85.2835617065,2
crater,0.96,7193,4099,4,4,30.7620754242,-85.2835464478,2
crater,0.96,7235,4102,4,4,30.7789020538,-85.2836608887,2
crater,0.99,7346,4102,4,4,30.8234176636,-85.2837142944,2
crater,0.97,7354,4120,4,4,30.8265247345,-85.2843093872,2
crater,0.98,7277,4126,4,4,30.7956066132,-85.2844772339,2
crater,1,7226,4134,4,4,30.7751026154,-85.2847137451,2
crater,0.97,7285,4142,4,4,30.7987232208,-85.2850036621,2
crater,0.98,7225,4154,4,4,30.7745838165,-85.285369873,2
crater,0.96,7344,4155,4,4,30.8223190308,-85.2854614258,2
crater,0.98,7309,4166,4,4,30.8082141876,-85.2858047485,2
crater,0.99,7335,4186,4,4,30.8185348511,-85.2864761353,2
crater,0.95,7171,4203,4,4,30.7526226044,-85.2869644165,2
crater,0.95,7255,4218,4,4,30.7862453461,-85.2874984741,2
crater,0.98,7373,4218,4,4,30.83360672,-85.2875518799,2
crater,0.96,7294,4227,4,4,30.8018474579,-85.2878112793,2
crater,0.99,7266,4251,4,4,30.7904701233,-85.2885894775,2
crater,0.96,7185,4254,4,4,30.757932663,-85.2886505127,2
crater,0.97,7292,4258,4,4,30.8008670807,-85.2888336182,2
crater,0.99,7230,4263,4,4,30.7759456635,-85.2889709473,2
crater,0.98,7329,4264,4,4,30.8156871796,-85.2890472412,2
crater,1,7214,4283,4,4,30.7694034576,-85.2896194458,2
crater,1,7318,4285,4,4,30.8111534119,-85.2897338867,2
crater,0.98,7238,4290,4,4,30.7789993286,-85.2898635864,2
crater,0.99,7257,4298,4,4,30.7865810394,-85.2901382446,2
crater,0.98,7230,4299,4,4,30.7757339478,-85.2901535034,2
crater,0.99,7223,4300,4,4,30.7729167938,-85.290184021,2
crater,1,7191,4332,4,4,30.7598724365,-85.2912216187,2
crater,0.98,7299,4336,4,4,30.803232193,-85.2914123535,2
crater,0.96,7331,4337,4,4,30.8160800934,-85.2914581299,2
crater,0.97,7359,4344,4,4,30.8272895813,-85.2917022705,2
crater,0.98,7365,4384,4,4,30.8294773102,-85.2930221558,2
